Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Gastos de comunidad:,Exterior:,Interior:,descripcion,Planta:_11ª,Planta:_12ª,Planta:_14ª,Planta:_15ª,Planta:_16ª,Planta:_17ª,Planta:_1ª,Planta:_2ª,Planta:_3ª,Planta:_4ª,Planta:_5ª,Planta:_6ª,Planta:_7ª,Planta:_8ª,Planta:_9ª,Planta:_Bajo,Planta:_Entresuelo,Planta:_Más de 20,Planta:_No especificado,Planta:_Principal,Planta:_Semisótano,Planta:_Sótano
https://www.pisos.com/comprar/piso-universidad_malasana28004-47561371152_100200/,479.9,83,28/10/2024,148.0,31.0,Compra,83.0,3.0,1.0,2,TC852-594740,,,2,5,,,,piso universidad malasana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-paracuellos_de_jarama_centro_urbano-48337869429_515299/,620.0,286,25/10/2024,,,Compra,286.0,4.0,2.0,2,4515299-1768,197.0,,2,0,,,,atico paracuellos de jarama centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-villaviciosa_de_odon_centro-48405382229_100500/,299.9,76,29/10/2024,300.0,300.0,Compra,76.0,3.0,1.0,3,SA5368-00103/10248,,,2,6,,,,piso villaviciosa de odon centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-naranjo_la_serna28942-4047680413_109700/,233.0,78,24/10/2024,,,Compra,78.0,2.0,2.0,0,1097-20639673,,,2,6,,,,piso naranjo la serna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-castilla28034-45908611552_102100/,,400,25/10/2024,,,Compra,400.0,5.0,4.0,3,GM23-195082,,796.0,2,5,,,,chalet castilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-cercedilla_centro_urbano-93407401237_100500/,480.0,340,21/09/2024,,,Compra,340.0,5.0,4.0,3,SA603-405/1925,330.0,569.0,2,0,,,,chalet cercedilla centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-universidad_malasana28004-25051116368_996542/,,274,29/10/2024,,,Compra,274.0,4.0,3.0,4,996542-2855-DG,265.0,,2,5,,,,piso universidad malasana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-ibiza28009-46717452158_100500/,985.0,103,23/10/2024,,,Compra,103.0,3.0,3.0,3,SA5061-00092/11014,,,2,6,,,,piso ibiza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-torrelodones_casco_antiguo-47572384344_100200/,375.0,129,11/09/2024,245.0,43.0,Compra,129.0,4.0,3.0,2,TC1088-594272,,,2,2,,,,piso torrelodones casco antiguo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-ciudalcampo_fuente_del_fresno-40878389065_526640/,,400,04/09/2024,,,Compra,400.0,5.0,5.0,2,4526640-000009,400.0,2.5,2,6,,,,chalet ciudalcampo fuente del fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-la_moraleja_encinar_de_los_reyes28109-38362055889_102100/,,1.268,29/10/2024,,,Compra,1.268,6.0,8.0,3,GM6-188573,,3.0,2,5,,,,chalet la moraleja encinar de los reyes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-loeches_centro_urbano-33400827764_100200/,178.0,95,04/10/2024,,,Compra,95.0,2.0,2.0,2,TC929-541723,,,2,4,,,,piso loeches centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-abrantes28025-48389527385_100500/,185.0,61,30/10/2024,,,Compra,61.0,2.0,1.0,3,SA1457-G-1107/5300,55.0,,2,5,Entre 40 y 60 €,,,piso abrantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-47515048102_100200/,265.0,74,07/10/2024,276.0,57.0,Compra,74.0,3.0,,2,TC978-595108,,,2,5,,,,piso carabanchel vista alegre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-ibiza28009-47551490347_109300/,,119,18/09/2024,,,Compra,119.0,2.0,1.0,3,EP693-admiP-499,119.0,,2,5,,,,piso ibiza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_blas_canillejas28022-47571234793_528694/,280.0,103,19/09/2024,,,Compra,103.0,3.0,2.0,2,4528694-1198,95.0,,2,6,,,,piso san blas canillejas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-arganda_del_rey_centro-47595995067_100200/,125.0,63,08/10/2024,259.0,44.0,Compra,63.0,2.0,1.0,2,TC224-592079,,,2,5,,,,piso arganda del rey centro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-pryconsa_juan_de_austria28804-48385234148_100500/,149.0,90,22/10/2024,,,Compra,90.0,3.0,1.0,2,SA2144-TCC_10403,83.0,,2,2,,,,piso pryconsa juan de austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-45915427420_100200/,419.0,106,21/08/2024,564.0,55.0,Compra,106.0,4.0,3.0,2,TC961-582948,,,2,2,,,,piso las rozas de madrid centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-fuencarral_el_pardo_el_pardo28035-41737313826_102100/,,264,25/10/2024,,,Compra,264.0,4.0,4.0,3,GM23-194374,,,2,6,,Exterior,,duplex fuencarral el pardo el pardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-pueblo28223-36753341740_100200/,520.0,103,21/10/2024,59.0,12.0,Compra,103.0,2.0,2.0,2,TC510-554158,,,2,3,Más de 100 €,,,piso pueblo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-ciudad_universitaria28035-48430536457_101800/,,413,29/10/2024,71.0,12.0,Compra,413.0,,,3,IF5563-ADOSADO PUERTA HIERRO,,250.0,0,3,,,,casa adosada ciudad universitaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-pinar_del_rey28043-47538463446_100200/,133.0,39,17/10/2024,280.0,56.0,Compra,39.0,2.0,2.0,4,TC1087-595822,,,2,5,,,,piso pinar del rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-pinar_punta_galea-45051317002_107700/,390.0,343,16/10/2024,,,Compra,343.0,,2.0,3,VE27-0047-00619,343.0,,2,2,,,,piso pinar punta galea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-centro_palacio28013-42580217917_102100/,785.0,99,28/10/2024,,,Compra,99.0,2.0,3.0,3,GM22-195419,,,2,6,,Exterior,,piso centro palacio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet_unifamiliar-paracuellos_de_jarama_centro_urbano-48390521117_515299/,345.0,104,28/10/2024,,,Compra,104.0,2.0,2.0,2,4515299-1228,98.0,504.0,2,6,,,,chalet unifamiliar paracuellos de jarama centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-carabanchel_comillas28019-41704208576_100500/,274.0,62,24/10/2024,,,Compra,62.0,2.0,2.0,3,SA5145-819-PS21A/819,49.0,,2,6,,,,duplex carabanchel comillas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet_pareado-fuencarral_el_pardo_el_pardo28035-29204937138_102100/,,365,29/10/2024,,,Compra,365.0,4.0,5.0,3,GM23-178753,,280.0,2,5,,,,chalet pareado fuencarral el pardo el pardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet_pareado-zona_carretera_del_plantio28221-47597326629_525652/,,372,13/09/2024,,,Compra,372.0,5.0,5.0,2,4525652-000406,372.0,,2,1,,,,chalet pareado zona carretera del plantio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-salamanca_castellana28006-45868714556_100500/,,510,02/09/2024,,,Compra,510.0,5.0,6.0,3,SA603-1008/1925,499.0,,2,5,,,,piso salamanca castellana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-puerta_bonita28025-4281208855_109700/,312.0,104,26/10/2024,,,Compra,104.0,3.0,2.0,0,LD1-VAR0000197307,,,2,6,,,,piso puerta bonita,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-guadarrama_centro_urbano-48388926445_108900/,595.0,359,30/10/2024,,,Compra,359.0,4.0,4.0,2,XA548-5311,,,2,6,,,,chalet guadarrama centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-46757722114_104700/,200.0,70,16/09/2024,,,Compra,70.0,3.0,1.0,2,STA7-RP302024129141,57.0,,2,5,,,,piso carabanchel vista alegre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-chamartin_hispanoamerica28016-19172833928_100500/,,565,28/10/2024,,,Compra,565.0,6.0,5.0,2,SA88-DS-P11010,,,2,6,,,,chalet chamartin hispanoamerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-getafe_distrito_centro28902-45916508226_101800/,320.0,128,02/10/2024,152.0,45.0,Compra,128.0,3.0,2.0,3,IF6376-Luna965A,,,2,0,,,,piso getafe distrito centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-41714236152_105900/,139.0,89,24/10/2024,,,Compra,89.0,3.0,1.0,3,AN1-ANT00030686564,,,2,6,,,,piso puente de vallecas entrevias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-penagrande28035-48406853909_100200/,460.0,88,25/10/2024,148.0,31.0,Compra,88.0,3.0,2.0,2,TC133-598999,,,2,2,,,,piso penagrande,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-goya28006-45065975249_108900/,,103,22/10/2024,197.0,41.0,Compra,103.0,2.0,3.0,3,XA195-24077-28VRC,97.0,,2,2,,,,piso goya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-el_guijo_colonia_espana28292-48337301461_101800/,529.9,227,15/10/2024,280.0,59.0,Compra,227.0,3.0,3.0,3,IF76920-CARTAGENA,,1.045,2,5,,,,chalet el guijo colonia espana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente28944-43345185224_109300/,242.0,100,04/10/2024,,,Compra,100.0,3.0,2.0,3,EP781-312V,100.0,,2,6,,,,piso centro arroyo la fuente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-ventas28017-45838887793_100200/,209.9,79,23/10/2024,255.0,55.0,Compra,79.0,3.0,1.0,2,TC807-576623,,,2,6,,,,piso ventas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-puerto_de_galapagar_las_cuestas28260-45015015776_101800/,759.0,420,25/06/2024,,,Compra,420.0,5.0,4.0,3,IF76920-Puerto de Canencia,,1.834,2,0,,,,chalet puerto de galapagar las cuestas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-salamanca_castellana28006-47543501421_108900/,,101,22/10/2024,197.0,41.0,Compra,101.0,2.0,2.0,3,XA195-24095-28VRC,91.0,,2,5,,,,piso salamanca castellana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-37505561937_100200/,230.0,55,09/07/2024,401.0,84.0,Compra,55.0,2.0,1.0,1,TC266-559205,,,2,6,,,,piso chamartin prosperidad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-cubas_de_la_sagra_centro_urbano-40062681042_100500/,349.0,345,20/05/2024,100.0,30.0,Compra,345.0,4.0,3.0,3,SA1751-RES-FCLARAS-ADO-R2.2/6474,205.0,250.0,0,6,,,,casa adosada cubas de la sagra centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-carabanchel_comillas28019-45900054291_100200/,255.0,90,23/09/2024,225.0,38.0,Compra,90.0,3.0,2.0,0,TC201-588929,,,2,5,,,,piso carabanchel comillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-grinon_centro_urbano-47565682066_518514/,354.99,224,18/10/2024,,,Compra,224.0,4.0,2.0,2,4518514-VV-CG,187.0,582.0,2,2,,,,chalet grinon centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-hoyo_de_manzanares_centro_urbano-45011326461_101800/,940.0,416,29/10/2024,,,Compra,416.0,6.0,5.0,3,IF5563-CHALET MEDITERRANEO,,2.003,2,6,,,,chalet hoyo de manzanares centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-miraflores_de_la_sierra_centro_urbano-48378911118_100500/,395.0,298,28/10/2024,,,Compra,298.0,4.0,2.0,2,SA3986-Miraflores de la Sierra-  Independiente,,600.0,2,6,,,,chalet miraflores de la sierra centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_diego28053-47562089975_103200/,120.0,47,23/10/2024,,,Compra,47.0,2.0,1.0,3,IEN81-CSJ123,,,2,6,,,,piso san diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-sevilla_la_nueva_centro_urbano-48380284131_100500/,204.9,62,02/10/2024,,,Compra,62.0,2.0,2.0,3,SA4642-00067/9778,60.0,,2,0,,,,piso sevilla la nueva centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-ibiza28009-47569358456_108900/,959.0,104,22/10/2024,197.0,41.0,Compra,104.0,3.0,3.0,3,XA195-24109-28VRC,91.0,,2,5,,,,piso ibiza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-mirasierra_arroyo_del_fresno28034-42560000983_100500/,,753,26/10/2024,,,Compra,753.0,7.0,6.0,2,SA88-DS-P33017,,750.0,2,6,,,,chalet mirasierra arroyo del fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-la_pizarra28200-40060580240_103800/,525.0,247,10/10/2024,,,Compra,247.0,5.0,3.0,2,INB340-C001,,335.0,2,6,Entre 20 y 40 €,,,chalet la pizarra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-45852312634_100200/,439.9,153,30/07/2024,256.0,54.0,Compra,153.0,3.0,2.0,2,TC961-590335,,,2,6,Más de 100 €,,,piso las rozas de madrid centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_pareada-san_agustin_del_guadalix_centro_urbano-44171167558_100500/,720.0,370,21/06/2024,,,Compra,370.0,7.0,4.0,3,SA5031-NM00930/11056,340.0,269.0,1,6,,,,casa pareada san agustin del guadalix centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-cerro_el_molino28943-48366102062_100200/,173.0,78,15/10/2024,236.0,50.0,Compra,78.0,3.0,1.0,2,TC826-597970,,,2,2,,,,piso cerro el molino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-ciudad_lineal_quintana-46707518630_108900/,500.0,137,27/09/2024,,,Compra,137.0,3.0,2.0,4,XA780-H2801713-TE,130.0,,2,6,,,,piso ciudad lineal quintana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-gaztambide28015-48362407928_101800/,205.0,27,29/10/2024,193.0,36.0,Compra,27.0,1.0,1.0,3,IF5563-APARTAMENTO CALVO ASENSIO,,,2,6,,,,apartamento gaztambide,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-urbanizacion_entrepinos-45867227689_523618/,159.0,161,29/10/2024,144.0,26.0,Compra,161.0,3.0,2.0,2,4523618-B-185,160.0,1.052,4,0,Entre 60 y 80 €,,,casa unifamiliar urbanizacion entrepinos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-almendrales28026-48351504859_100200/,110.0,68,23/10/2024,251.0,50.0,Compra,68.0,3.0,1.0,2,TC513-596098,,,2,5,Más de 100 €,,,piso almendrales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-palomeras_sureste28018-45062442964_100200/,155.0,60,25/10/2024,186.0,39.0,Compra,60.0,2.0,1.0,2,TC1126-587025,,,2,5,,,,piso palomeras sureste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-costillares-48339724599_100500/,850.0,179,23/10/2024,151.0,30.0,Compra,179.0,4.0,3.0,3,SA5559-MT00010/11900,149.0,,2,1,Más de 100 €,,,piso costillares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet_adosado-hispanoamerica_las_comunidades-46757858302_527885/,406.0,176,29/10/2024,,,Compra,176.0,4.0,4.0,2,4527885-000015,134.0,196.0,2,1,,,,chalet adosado hispanoamerica las comunidades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-casco_historico_de_barajas-48337516405_100500/,217.0,49,29/10/2024,,,Compra,49.0,2.0,1.0,2,SA5077-NSA,43.0,,2,5,Entre 40 y 60 €,,,piso casco historico de barajas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-universidad_malasana28004-44266203861_105700/,380.0,60,29/10/2024,184.0,38.0,Compra,60.0,3.0,1.0,3,GB18-UNI2727 PISO EN VENTA EN CENTRO - UNIVERSIDAD,,,2,5,,,,piso universidad malasana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-puerta_bonita28025-48334839041_100500/,205.0,88,30/10/2024,,,Compra,88.0,2.0,1.0,3,SA1457-E-0063/5300,59.0,,2,5,Entre 40 y 60 €,,,piso puerta bonita,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-48395754186_100200/,205.0,74,05/10/2024,,,Compra,74.0,2.0,1.0,2,TC1173-596152,,,2,5,,,,piso carabanchel vista alegre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-leganes_centro28912-47591380473_106000/,163.0,71,30/10/2024,,,Compra,71.0,3.0,1.0,3,NI7-2329-V,60.0,,2,5,,,,piso leganes centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
