Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Planta:,Gastos de comunidad:,Exterior:,Interior:,descripcion
https://www.pisos.com/comprar/piso-las_aguilas28044-47528619767_100500/,187.5,71,09/10/2024,,,Compra,71.0,3.0,1.0,En buen estado,SA323-Fhog-2810,65.0,,Piso,No especificado,Bajo,Entre 60 y 80 €,,,piso las aguilas
https://www.pisos.com/comprar/piso-valdemoro_hospital28342-47536684170_109300/,299.9,181,03/09/2024,,,Compra,181.0,3.0,2.0,En buen estado,EP613-510181,122.0,,Piso,No especificado,No especificado,90,,,piso valdemoro hospital
https://www.pisos.com/comprar/piso-rios_rosas28003-45078207842_100500/,530.0,70,19/07/2024,,,Compra,70.0,3.0,1.0,No especificado,SA1435-01448/5089,,,Piso,No especificado,3ª,,,,piso rios rosas
https://www.pisos.com/comprar/estudio-valdeacederas28039-45033190185_101800/,200.0,48,30/09/2024,,,Compra,48.0,,1.0,No especificado,IF76036-319,,,Piso,No especificado,2ª,,,,estudio valdeacederas
https://www.pisos.com/comprar/piso-ciudad_lineal_san_pascual-43388964398_100200/,240.0,55,27/10/2024,227,47,Compra,55.0,2.0,1.0,En buen estado,TC55-578383,,,Piso,Más de 50 años,No especificado,,,,piso ciudad lineal san pascual
https://www.pisos.com/comprar/chalet-nuevo_aranjuez_ciudad_de_las_artes_el_mirador-45871443697_100500/,389.0,338,29/10/2024,,,Compra,338.0,4.0,4.0,No especificado,SA606-2-ar147/1852,270.0,,Piso,Entre 10 y 20 años,No especificado,,,,chalet nuevo aranjuez ciudad de las artes el mirador
https://www.pisos.com/comprar/piso-naranjo_la_serna28941-48362931128_524295/,195.0,90,15/10/2024,,,Compra,90.0,3.0,1.0,En buen estado,4524295-piso filmar,75.0,,Piso,No especificado,Bajo,,,,piso naranjo la serna
https://www.pisos.com/comprar/piso-sector_s28660-45094529426_102200/,590.0,170,25/10/2024,480,80,Compra,170.0,4.0,3.0,No especificado,IN230-2024039,153.0,,Piso,Entre 20 y 30 años,3ª,Más de 100 €,Exterior,,piso sector s
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-40007482030_100500/,370.0,345,10/07/2024,100,30,Compra,345.0,4.0,3.0,No especificado,SA1751-RES-FCLARAS-PAR3-1-8/6474,205.0,308.0,Pareada,No especificado,No especificado,,,,casa pareada cubas de la sagra centro urbano
https://www.pisos.com/comprar/chalet-la_moraleja_encinar_de_los_reyes28109-38402658767_102100/,,606,24/10/2024,,,Compra,606.0,6.0,6.0,No especificado,GM6-185929,,2.0,Piso,Más de 50 años,No especificado,,,,chalet la moraleja encinar de los reyes
https://www.pisos.com/comprar/chalet_pareado-chamartin_prosperidad28043-93412013122_102100/,,750,30/10/2024,,,Compra,750.0,6.0,5.0,No especificado,GM24-100787,,709.0,Piso,Más de 50 años,No especificado,,,,chalet pareado chamartin prosperidad
https://www.pisos.com/comprar/piso-rosa_luxemburgo_padreron_poligono_industrial_norte-48395392317_100200/,255.0,98,21/10/2024,,,Compra,98.0,2.0,1.0,En buen estado,TC657-596517,,,Piso,Entre 20 y 30 años,No especificado,,,,piso rosa luxemburgo padreron poligono industrial norte
https://www.pisos.com/comprar/casa-los_molinos_centro_urbano-44173091999_109300/,650.0,320,20/05/2024,,,Compra,320.0,6.0,3.0,No especificado,EP781-328V,300.0,,Piso,No especificado,No especificado,,,,casa los molinos centro urbano
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-44195978249_102100/,945.0,165,26/10/2024,,,Compra,165.0,3.0,2.0,No especificado,GM16-197994,,,Piso,No especificado,No especificado,,Exterior,,piso centro embajadores lavapies
https://www.pisos.com/comprar/chalet-valdemorillo_centro_urbano-45929787290_108900/,670.0,394,30/10/2024,,,Compra,394.0,6.0,4.0,En buen estado,XA548-5261,,,Piso,No especificado,No especificado,Entre 80 y 100 €,,,chalet valdemorillo centro urbano
https://www.pisos.com/comprar/chalet-el_olivar_de_mirabal28669-48425269069_101800/,,350,03/10/2024,,,Compra,350.0,5.0,4.0,No especificado,IF6966-65930,,600.0,Piso,Menos de 5 años,No especificado,,,,chalet el olivar de mirabal
https://www.pisos.com/comprar/chalet_adosado-san_blas_simancas28022-43425044091_102100/,890.0,319,19/10/2024,,,Compra,319.0,6.0,7.0,No especificado,GM24-194368,,512.0,Piso,Más de 50 años,No especificado,,,,chalet adosado san blas simancas
https://www.pisos.com/comprar/piso-rejas28022-48339101367_100200/,229.0,92,29/10/2024,186,176,Compra,92.0,3.0,1.0,En buen estado,TC856-598821,,,Piso,Más de 50 años,No especificado,,,,piso rejas
https://www.pisos.com/comprar/piso-arganda_del_rey_la_poveda-40905354967_103600/,140.0,97,23/10/2024,,,Compra,97.0,1.0,1.0,No especificado,AM9-9195##9195_0003_PE0001,97.0,,Piso,No especificado,No especificado,,,,piso arganda del rey la poveda
https://www.pisos.com/comprar/piso-arcos28037-41709451901_100200/,187.0,88,06/06/2024,,,Compra,88.0,3.0,1.0,A reformar,TC579-572681,,,Piso,No especificado,3ª,,,,piso arcos
https://www.pisos.com/comprar/piso-loeches_centro_urbano-47516794735_100200/,200.0,107,01/10/2024,,,Compra,107.0,2.0,1.0,En buen estado,TC929-594799,,,Piso,Entre 10 y 20 años,No especificado,,,,piso loeches centro urbano
https://www.pisos.com/comprar/chalet_pareado-chamartin_prosperidad28043-41720333479_102100/,,352,22/10/2024,,,Compra,352.0,5.0,5.0,No especificado,GM24-194568,,390.0,Piso,Más de 50 años,No especificado,,,,chalet pareado chamartin prosperidad
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente28944-45067601157_100500/,189.0,108,18/09/2024,,,Compra,108.0,3.0,2.0,No especificado,SA1398-4391/6592,,,Piso,Más de 50 años,2ª,,,,piso centro arroyo la fuente
https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-48411680999_100500/,174.9,37,11/10/2024,,,Compra,37.0,1.0,1.0,No especificado,SA4104-Mocadi-209/9775,35.0,,Piso,Más de 50 años,1ª,Entre 20 y 40 €,,,piso casco historico de vallecas
https://www.pisos.com/comprar/piso-guindalera28028-43392753710_100200/,279.0,49,17/09/2024,366,67,Compra,49.0,2.0,1.0,En buen estado,TC1112-579483,,,Piso,Más de 50 años,3ª,Más de 100 €,,,piso guindalera
https://www.pisos.com/comprar/casa_adosada-villa_del_prado_centro_urbano-48395226248_105900/,125.5,129,24/10/2024,,,Compra,129.0,4.0,2.0,No especificado,AN1-ANT00030676762,,,Adosada,No especificado,No especificado,,,,casa adosada villa del prado centro urbano
https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-37512886449_107000/,167.0,81,23/10/2024,,,Compra,81.0,2.0,1.0,No especificado,AS1-52448394,,,Piso,No especificado,No especificado,,,,piso casco historico de vallecas
https://www.pisos.com/comprar/piso-bellas_vistas28039-35892776279_101800/,336.0,79,26/09/2024,,,Compra,79.0,3.0,2.0,No especificado,IF76754-11,,,Piso,Más de 50 años,No especificado,,,,piso bellas vistas
https://www.pisos.com/comprar/piso-salamanca_castellana28006-33405592202_517093/,935.0,142,28/10/2024,,,Compra,142.0,2.0,2.0,En buen estado,517093-f000758,112.0,,Piso,No especificado,7ª,Más de 100 €,,,piso salamanca castellana
https://www.pisos.com/comprar/piso-leganes_la_fortuna28917-41705360906_101800/,155.0,85,03/09/2024,,,Compra,85.0,3.0,1.0,No especificado,IF76262-LIRE-02385,,,Piso,No especificado,1ª,,,,piso leganes la fortuna
https://www.pisos.com/comprar/chalet_rustico-el_molar_el_molar-38357484727_197600/,98.0,100,29/10/2024,,,Compra,100.0,3.0,2.0,A reformar,1976-6692,85.0,756.0,Piso,Entre 20 y 30 años,No especificado,,,,chalet rustico el molar el molar
https://www.pisos.com/comprar/piso-meco_centro_urbano-42571657496_100200/,179.0,93,12/06/2024,291,59,Compra,93.0,4.0,2.0,Reformado,TC885-577081,,,Piso,No especificado,No especificado,,,,piso meco centro urbano
https://www.pisos.com/comprar/piso-nueva_espana28033-44190717576_102100/,,537,27/10/2024,,,Compra,537.0,7.0,5.0,No especificado,GM26-197200,,,Piso,No especificado,No especificado,,Exterior,,piso nueva espana
https://www.pisos.com/comprar/piso-orcasur28041-45889679390_100500/,280.0,131,30/10/2024,,,Compra,131.0,5.0,2.0,No especificado,SA1457-P-5025/5300,109.0,,Piso,No especificado,Bajo,Entre 40 y 60 €,,,piso orcasur
https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-48376844562_100500/,159.0,71,17/10/2024,,,Compra,71.0,3.0,1.0,No especificado,SA1398-4411/6592,61.0,,Piso,No especificado,4ª,,,,piso alcorcon casco antiguo
https://www.pisos.com/comprar/casa_unifamiliar-arganda_del_rey_centro-43384359076_100200/,130.0,362,27/04/2024,182,38,Compra,362.0,6.0,2.0,No especificado,TC224-579092,,,Unifamiliar,No especificado,No especificado,,,,casa unifamiliar arganda del rey centro
https://www.pisos.com/comprar/piso-justicia_chueca28004-40837537803_102100/,,520,24/10/2024,,,Compra,520.0,5.0,3.0,No especificado,GM22-191652,,,Piso,No especificado,No especificado,,Exterior,,piso justicia chueca
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente28944-48376641795_100200/,251.99,125,14/10/2024,404,85,Compra,125.0,3.0,2.0,En buen estado,TC1073-593717,,,Piso,Más de 50 años,1ª,,,,piso centro arroyo la fuente
https://www.pisos.com/comprar/piso-loeches_centro_urbano-47517831497_100500/,199.0,121,18/10/2024,252,52,Compra,121.0,3.0,2.0,No especificado,SA668-15325/2328,96.0,,Piso,Entre 30 y 50 años,1ª,Entre 10 y 20 €,,,piso loeches centro urbano
https://www.pisos.com/comprar/piso-sur_este28938-35834318358_101800/,260.0,118,28/10/2024,,,Compra,118.0,3.0,2.0,No especificado,IF76877-547,,,Piso,No especificado,No especificado,,,,piso sur este
https://www.pisos.com/comprar/piso-legazpi_barrio28045-47521167571_109700/,428.0,70,25/10/2024,,,Compra,70.0,1.0,1.0,A estrenar,FP2-79876,,,Piso,No especificado,No especificado,,,,piso legazpi barrio
https://www.pisos.com/comprar/piso-carlos_ruiz-44233484516_100200/,139.0,74,22/07/2024,,,Compra,74.0,3.0,1.0,En buen estado,TC598-580870,,,Piso,No especificado,No especificado,,,,piso carlos ruiz
https://www.pisos.com/comprar/piso-goya28001-48411873063_102200/,490.0,65,25/10/2024,325,89,Compra,65.0,2.0,1.0,No especificado,IN230-2024059,60.0,,Piso,No especificado,No especificado,Entre 80 y 100 €,Interior,,piso goya
https://www.pisos.com/comprar/piso-el_molar_el_molar-48380834399_109300/,154.9,100,30/10/2024,,,Compra,100.0,3.0,1.0,En buen estado,EP613-530373,86.0,,Piso,No especificado,No especificado,,,,piso el molar el molar
https://www.pisos.com/comprar/piso-centro_palacio28005-43379172837_102100/,,114,29/10/2024,,,Compra,114.0,3.0,2.0,No especificado,GM2-196442,,,Piso,No especificado,No especificado,,Exterior,,piso centro palacio
https://www.pisos.com/comprar/casa_unifamiliar-cuevas_ilustracion-45902952541_100200/,210.0,134,30/10/2024,,,Compra,134.0,3.0,2.0,En buen estado,TC373-589112,,,Unifamiliar,Más de 50 años,No especificado,,,,casa unifamiliar cuevas ilustracion
https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-41679877130_105900/,173.5,82,24/10/2024,,,Compra,82.0,3.0,1.0,No especificado,AN1-ANT00020717469,,,Piso,No especificado,No especificado,,,,piso alcorcon casco antiguo
https://www.pisos.com/comprar/piso-bellas_vistas28040-28407626941_102100/,770.0,190,29/10/2024,,,Compra,190.0,4.0,2.0,No especificado,GM4-177438,,,Piso,No especificado,No especificado,,Exterior,,piso bellas vistas
https://www.pisos.com/comprar/chalet-coimbra_guadarrama-45905367433_525651/,629.9,309,10/10/2024,300,300,Compra,309.0,5.0,4.0,En buen estado,4525651-Parque Coimbra,309.0,,Piso,No especificado,No especificado,,,,chalet coimbra guadarrama
https://www.pisos.com/comprar/piso-las_aguilas28044-48343067943_100200/,190.0,79,28/10/2024,360,36,Compra,79.0,3.0,1.0,A reformar,TC127-597775,,,Piso,Más de 50 años,No especificado,,,,piso las aguilas
https://www.pisos.com/comprar/piso-castillejos28020-46757719710_109300/,419.0,83,22/10/2024,,,Compra,83.0,2.0,1.0,No especificado,EP442-799897,83.0,,Piso,No especificado,6ª,,,,piso castillejos
https://www.pisos.com/comprar/piso-centro_palacio28005-44258279043_102100/,900.0,132,24/10/2024,,,Compra,132.0,5.0,3.0,No especificado,GM22-197256,,,Piso,No especificado,No especificado,,Exterior,,piso centro palacio
https://www.pisos.com/comprar/atico-sol_barrio28012-48384121079_100500/,299.0,49,21/10/2024,,,Compra,49.0,3.0,1.0,A reformar,SA4401-583-PAZ,45.0,,Piso,Más de 50 años,6ª,Entre 20 y 40 €,,,atico sol barrio
https://www.pisos.com/comprar/casa_adosada-rinconada28803-48379547133_100200/,445.0,217,16/10/2024,170,34,Compra,217.0,,2.0,En buen estado,TC715-596660,,,Adosada,Entre 30 y 50 años,No especificado,,,,casa adosada rinconada
https://www.pisos.com/comprar/casa_adosada-rivas_vaciamadrid_centro28521-48368957123_101000/,698.0,291,28/10/2024,,,Compra,291.0,4.0,4.0,No especificado,AF15-1725/946,,,Adosada,No especificado,No especificado,,,,casa adosada rivas vaciamadrid centro
https://www.pisos.com/comprar/piso-san_nicasio_campo_de_tiro_solagua28913-45048961610_100200/,169.0,73,28/10/2024,251,48,Compra,73.0,3.0,,En buen estado,TC462-587480,,,Piso,No especificado,No especificado,,,,piso san nicasio campo de tiro solagua
https://www.pisos.com/comprar/chalet-europolis_montecillo_navalcarbon28232-47503965656_100500/,,470,24/10/2024,,,Compra,470.0,6.0,5.0,En buen estado,SA3163-106077143,457.0,,Piso,No especificado,No especificado,,,,chalet europolis montecillo navalcarbon
https://www.pisos.com/comprar/estudio-centro_embajadores_lavapies28005-45093718477_101800/,195.0,38,20/09/2024,428,83,Compra,38.0,,1.0,No especificado,IF6966-5540,,,Piso,Más de 50 años,5ª,,,,estudio centro embajadores lavapies
https://www.pisos.com/comprar/casa_adosada-fuente_el_saz_de_jarama_centro_urbano-47513886352_100500/,368.0,210,18/10/2024,,,Compra,210.0,3.0,3.0,En buen estado,SA215-434629,206.0,250.0,Adosada,Entre 20 y 30 años,No especificado,Entre 20 y 40 €,,,casa adosada fuente el saz de jarama centro urbano
https://www.pisos.com/comprar/piso-latina_aluche28024-47545660839_100200/,236.0,85,05/09/2024,26,36,Compra,85.0,3.0,1.0,A reformar,TC400-593656,,,Piso,No especificado,No especificado,,,,piso latina aluche
https://www.pisos.com/comprar/atico-leganes_centro28912-5028067317_101800/,399.9,165,23/09/2024,,,Compra,165.0,5.0,2.0,No especificado,IF6924-VCN124,,,Piso,No especificado,3ª,,,,atico leganes centro
https://www.pisos.com/comprar/casa_pareada-somosierra_centro_urbano-48337019461_101800/,165.0,110,29/10/2024,100,18,Compra,110.0,3.0,2.0,No especificado,IF5563-SOMOSIERRA 3 HABITACIONES,,60.0,Pareada,No especificado,No especificado,,,,casa pareada somosierra centro urbano
https://www.pisos.com/comprar/piso-majadahonda_casco_antiguo28220-41743521354_100200/,229.0,113,17/10/2024,300,30,Compra,113.0,3.0,1.0,En buen estado,TC309-574122,,,Piso,Entre 30 y 50 años,No especificado,,,,piso majadahonda casco antiguo
https://www.pisos.com/comprar/loft-villaviciosa_de_odon_centro-35920499470_997897/,104.0,50,22/08/2024,,,Compra,50.0,1.0,1.0,En buen estado,4997897-23072401V,50.0,,Piso,No especificado,Bajo,Entre 10 y 20 €,,,loft villaviciosa de odon centro
https://www.pisos.com/comprar/piso-meco_centro_urbano-39212242652_100200/,128.0,49,02/07/2024,321,55,Compra,49.0,2.0,2.0,En buen estado,TC885-565566,,,Piso,No especificado,1ª,,,,piso meco centro urbano
https://www.pisos.com/comprar/piso-guindalera28028-41765547545_100200/,319.9,53,22/08/2024,311,53,Compra,53.0,2.0,1.0,A estrenar,TC1112-572698,,,Piso,Más de 50 años,No especificado,,,,piso guindalera
https://www.pisos.com/comprar/duplex-navalcarnero_centro_urbano-45048156773_101800/,299.9,149,19/10/2024,,,Compra,149.0,3.0,2.0,No especificado,IF76877-EL PINAR,,,Piso,No especificado,3ª,,,,duplex navalcarnero centro urbano
https://www.pisos.com/comprar/piso-puerta_de_madrid_el_juncal28802-47576322793_100200/,205.0,84,13/09/2024,,,Compra,84.0,3.0,1.0,En buen estado,TC392-594534,,,Piso,Más de 50 años,No especificado,,,,piso puerta de madrid el juncal
https://www.pisos.com/comprar/piso-ciudad_lineal_san_pascual-45867654005_100200/,219.0,85,25/10/2024,261,74,Compra,85.0,3.0,1.0,En buen estado,TC55-590156,,,Piso,No especificado,2ª,,,,piso ciudad lineal san pascual
https://www.pisos.com/comprar/piso-justicia_chueca28004-40920641370_102100/,,186,16/10/2024,,,Compra,186.0,2.0,2.0,No especificado,GM22-193442,,,Piso,No especificado,No especificado,,Exterior,,piso justicia chueca
https://www.pisos.com/comprar/piso-valdelasfuentes_norte28100-48389232462_101800/,495.0,106,25/10/2024,,,Compra,106.0,3.0,2.0,No especificado,IF77039-51,,,Piso,Entre 20 y 30 años,1ª,,,,piso valdelasfuentes norte
https://www.pisos.com/comprar/casa_adosada-carabanchel_san_isidro28019-48366020803_100500/,520.0,178,21/10/2024,,,Compra,178.0,5.0,5.0,En buen estado,SA58-45558,175.0,,Adosada,Más de 50 años,No especificado,,,,casa adosada carabanchel san isidro
https://www.pisos.com/comprar/piso-san_fernando_de_henares_centro-30921961155_101800/,189.0,70,23/10/2024,,,Compra,70.0,1.0,2.0,No especificado,IF4098-CCI-031-000045780,,,Piso,No especificado,2ª,,,,piso san fernando de henares centro
https://www.pisos.com/comprar/chalet_pareado-chamartin_prosperidad28043-29205934989_102100/,930.0,250,29/10/2024,,,Compra,250.0,5.0,3.0,No especificado,GM26-179044,,216.0,Piso,Más de 50 años,No especificado,,,,chalet pareado chamartin prosperidad
https://www.pisos.com/comprar/piso-puerta_bonita28025-4839670358_109700/,196.0,66,27/10/2024,,,Compra,66.0,1.0,1.0,A estrenar,LD1-VAR0000197299,,,Piso,No especificado,2ª,,,,piso puerta bonita
https://www.pisos.com/comprar/chalet-calle_pinto_san_roque-37569034372_996012/,389.0,280,29/08/2024,,,Compra,280.0,5.0,3.0,En buen estado,4996012-CH-PAR-01,260.0,480.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet calle pinto san roque
https://www.pisos.com/comprar/piso-latina_carmenes28047-47570062163_102100/,309.0,92,25/10/2024,,,Compra,92.0,4.0,1.0,No especificado,GM7-201158,,,Piso,Más de 50 años,No especificado,,Exterior,,piso latina carmenes
https://www.pisos.com/comprar/apartamento-chorrillo28806-43341658177_106700/,210.0,100,09/10/2024,,,Compra,100.0,3.0,1.0,No especificado,IFC76282-VR-180424-AH,81.0,,Piso,No especificado,No especificado,,,,apartamento chorrillo
https://www.pisos.com/comprar/piso-san_blas_hellin28037-33408855012_100200/,120.0,45,20/10/2023,,,Compra,45.0,2.0,1.0,En buen estado,TC785-543671,,,Piso,No especificado,2ª,,,,piso san blas hellin
https://www.pisos.com/comprar/piso-el_val_barrio28804-46749240128_100200/,190.0,64,22/08/2024,,,Compra,64.0,,1.0,Reformado,TC1065-592296,,,Piso,No especificado,1ª,,,,piso el val barrio
https://www.pisos.com/comprar/duplex-centro_embajadores_lavapies28012-47579639027_528827/,455.0,120,08/10/2024,,,Compra,120.0,2.0,2.0,En buen estado,4528827-77,99.0,,Piso,Entre 30 y 50 años,2ª,Más de 100 €,,Mucha luz de patio,duplex centro embajadores lavapies
https://www.pisos.com/comprar/piso-getafe_distrito_centro28903-46733176923_515004/,179.9,65,05/08/2024,,,Compra,65.0,2.0,1.0,Reformado,515004-000835,63.0,,Piso,No especificado,3ª,Incluye el agua,Muy luminoso,,piso getafe distrito centro
https://www.pisos.com/comprar/piso-montecarmelo28050-45899759186_102100/,675.0,109,19/10/2024,,,Compra,109.0,3.0,2.0,No especificado,GM6-197738,,,Piso,No especificado,No especificado,,Exterior,,piso montecarmelo
https://www.pisos.com/comprar/piso-san_sebastian_de_los_reyes_casco_antiguo28703-3942029446_109700/,335.0,91,24/10/2024,,,Compra,91.0,2.0,2.0,A estrenar,4527293-20534306,,,Piso,No especificado,Bajo,,,,piso san sebastian de los reyes casco antiguo
https://www.pisos.com/comprar/chalet_adosado-la_moraleja_encinar_de_los_reyes28109-28399219243_102100/,,250,26/10/2024,,,Compra,250.0,3.0,3.0,No especificado,GM6-179113,,,Piso,Más de 50 años,No especificado,,,,chalet adosado la moraleja encinar de los reyes
https://www.pisos.com/comprar/casa-robregordo_centro_urbano-10021128331_101800/,74.0,530,30/10/2024,,,Compra,530.0,5.0,1.0,A reformar,996287-ROBREGORDO_BL,520.0,275.0,Piso,No especificado,No especificado,,,,casa robregordo centro urbano
https://www.pisos.com/comprar/piso-arganzuela_delicias-47596103005_100200/,60.0,22,27/09/2024,171,171,Compra,22.0,,,En buen estado,TC1169-594319,,,Piso,Más de 50 años,No especificado,,,,piso arganzuela delicias
https://www.pisos.com/comprar/piso-leganes_centro28912-39192373220_100200/,134.9,67,29/07/2024,52,452,Compra,67.0,3.0,1.0,No especificado,TC570-564884,,,Piso,No especificado,No especificado,Entre 10 y 20 €,,,piso leganes centro
https://www.pisos.com/comprar/casa-pinares_llanos28670-46687417627_109100/,299.999,190,23/10/2024,,,Compra,190.0,3.0,2.0,No especificado,FE385-283024,,,Piso,No especificado,No especificado,,,,casa pinares llanos
https://www.pisos.com/comprar/piso-salamanca_castellana28001-945856908153672_109700/,,400,04/08/2024,,,Compra,400.0,5.0,3.0,En buen estado,4998317-6702301,390.0,,Piso,Más de 50 años,2ª,Más de 100 €,,,piso salamanca castellana
https://www.pisos.com/comprar/chalet_pareado-chamartin_prosperidad28043-16682094271_102100/,,575,23/10/2024,,,Compra,575.0,6.0,6.0,No especificado,GM24-156891,,535.0,Piso,Más de 50 años,No especificado,,,,chalet pareado chamartin prosperidad
https://www.pisos.com/comprar/atico-ensanche_de_vallecas_valdecarros28051-48401083150_104700/,325.0,64,29/10/2024,,,Compra,64.0,1.0,1.0,En buen estado,STA42-RP2062024131729,,,Piso,Entre 10 y 20 años,No especificado,Más de 100 €,,,atico ensanche de vallecas valdecarros
https://www.pisos.com/comprar/piso-san_blas_simancas28037-48430117763_100200/,145.0,43,22/10/2024,220,20,Compra,43.0,2.0,1.0,En buen estado,TC206-597765,,,Piso,Más de 50 años,No especificado,,,,piso san blas simancas
https://www.pisos.com/comprar/duplex-puente_de_vallecas_entrevias28053-48390978259_105700/,257.0,135,25/10/2024,101,21,Compra,135.0,4.0,2.0,No especificado,GB7- DUPLEX EN VENTA EN PUENTE DE VALLECAS - ENTREVÍAS,135.0,,Piso,Entre 30 y 50 años,No especificado,,,,duplex puente de vallecas entrevias
https://www.pisos.com/comprar/piso-leganes_la_fortuna28917-48426460123_525822/,279.99,140,14/10/2024,270,72,Compra,140.0,3.0,2.0,Reformado,4525822-000038,90.0,,Piso,Entre 10 y 20 años,2ª,Entre 80 y 100 €,,Hacia la urbanización privada,piso leganes la fortuna
https://www.pisos.com/comprar/piso-usera_pradolongo28026-43356874832_105900/,113.0,58,24/10/2024,,,Compra,58.0,3.0,1.0,No especificado,AN1-ANT00047720352,,,Piso,No especificado,No especificado,,,,piso usera pradolongo
https://www.pisos.com/comprar/chalet_pareado-villaviciosa_de_odon_el_bosque28670-43340334054_514034/,719.0,370,25/04/2024,,,Compra,370.0,4.0,3.0,A estrenar,4514034-13347311,350.0,380.0,Piso,Menos de 5 años,No especificado,,,,chalet pareado villaviciosa de odon el bosque
https://www.pisos.com/comprar/chalet-fuentiduena_de_tajo_centro_urbano-38348118885_100500/,169.995,230,14/04/2024,,,Compra,230.0,5.0,3.0,En buen estado,SA4802-CG-p.constitucion,225.0,220.0,Piso,No especificado,No especificado,,,,chalet fuentiduena de tajo centro urbano
https://www.pisos.com/comprar/piso-cortes_huertas28014-45005378178_102100/,215.0,28,30/10/2024,,,Compra,28.0,1.0,1.0,No especificado,GM22-197582,,,Piso,No especificado,No especificado,,,Interior,piso cortes huertas
https://www.pisos.com/comprar/casa-valdemoro_centro-38371839488_990998/,299.0,245,29/10/2024,,,Compra,245.0,8.0,3.0,A reformar,4990998-13481357,240.0,185.0,Piso,Más de 50 años,No especificado,,,,casa valdemoro centro
https://www.pisos.com/comprar/piso-chamartin_ciudad_jardin28002-44209835561_100200/,300.0,70,17/10/2024,154,55,Compra,70.0,,1.0,Reformado,TC622-582236,,,Piso,No especificado,No especificado,,,,piso chamartin ciudad jardin
https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-48402434234_109300/,395.0,60,09/10/2024,,,Compra,60.0,1.0,1.0,En buen estado,EP314-3360,55.0,,Piso,No especificado,No especificado,Entre 60 y 80 €,,,piso moncloa aravaca arguelles
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-47565096274_100200/,480.0,104,23/10/2024,,,Compra,104.0,4.0,1.0,En buen estado,TC628-593553,,,Piso,Más de 50 años,1ª,,,,piso centro embajadores lavapies
https://www.pisos.com/comprar/piso-parla_centro28982-46708616593_105700/,199.0,67,28/10/2024,,,Compra,67.0,2.0,2.0,No especificado,GB24-AGU461 PISO EN VENTA EN CENTRO,,,Piso,Entre 10 y 20 años,3ª,,,,piso parla centro
https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-48362785696_108700/,399.0,91,26/10/2024,106,24,Compra,91.0,2.0,2.0,No especificado,UVC882-29218,91.0,,Piso,Entre 10 y 20 años,No especificado,,,,piso ciudad lineal pueblo nuevo
https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-39197302768_101800/,149.0,59,05/10/2024,,,Compra,59.0,1.0,1.0,No especificado,IF76754-22,,,Piso,No especificado,No especificado,,,,piso ciudad lineal pueblo nuevo
https://www.pisos.com/comprar/chalet_pareado-fuencarral_el_pardo_el_pardo28035-38403738366_102100/,995.0,150,25/10/2024,,,Compra,150.0,4.0,3.0,No especificado,GM23-190373,,152.0,Piso,Más de 50 años,No especificado,,,,chalet pareado fuencarral el pardo el pardo
https://www.pisos.com/comprar/chalet-eurovillas_nuevo_baztan-38343005573_527204/,250.0,100,17/06/2024,,,Compra,100.0,3.0,2.0,A estrenar,4527204-1,90.0,1.0,Piso,Menos de 5 años,No especificado,,,,chalet eurovillas nuevo baztan
https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-47577254913_100500/,490.0,93,24/10/2024,,,Compra,93.0,2.0,2.0,No especificado,SA606-C1-13713-0001/1852,,,Piso,Más de 50 años,Bajo,,,,piso chamberi vallehermoso
https://www.pisos.com/comprar/piso-latina_campamento28024-48336901784_100500/,459.0,144,29/10/2024,,,Compra,144.0,4.0,2.0,No especificado,SA1398-4413/6592,131.0,,Piso,No especificado,2ª,,,,piso latina campamento
https://www.pisos.com/comprar/chalet-robledo_de_chavela_centro_urbano-41700120543_100500/,340.0,233,21/06/2024,243,63,Compra,233.0,4.0,3.0,No especificado,SA2135-05513/7619,,1.488,Piso,Entre 20 y 30 años,No especificado,,,,chalet robledo de chavela centro urbano
https://www.pisos.com/comprar/piso-leganes_centro28911-47542723860_104700/,159.9,55,26/09/2024,,,Compra,55.0,3.0,1.0,En buen estado,STA35-RP1452024130672,,,Piso,No especificado,No especificado,,,,piso leganes centro
https://www.pisos.com/comprar/piso-palomeras_bajas28053-48411424489_100200/,99.0,32,29/10/2024,300,63,Compra,32.0,1.0,,En buen estado,TC461-596743,,,Piso,Más de 50 años,No especificado,,,,piso palomeras bajas
